Execução,Tempo de Execução (s),Uso de Memória (MB),x2,y2,x3,y3,x4,y4,x5,y5,x6,y6
11,0.009668827056884766,0.25,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
12,0.0103607177734375,0.25,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
13,0.01317286491394043,0.25,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
14,0.010514259338378906,0.25,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
15,0.010109663009643555,0.25,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
16,0.010756731033325195,0.25,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
17,0.009829998016357422,0.25390625,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
18,0.00977182388305664,0.25390625,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
19,0.009868860244750977,0.25390625,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
20,0.01214146614074707,0.25390625,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
21,0.013064146041870117,0.2578125,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
22,0.009845972061157227,0.26171875,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
23,0.01129603385925293,0.26171875,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
24,0.010520458221435547,0.26171875,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
25,0.01032710075378418,0.26171875,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
26,0.010257959365844727,0.26171875,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
27,0.010203838348388672,0.26171875,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
28,0.010230064392089844,0.26171875,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
29,0.010472774505615234,0.26171875,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
30,0.010607481002807617,0.265625,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
31,0.009988784790039062,0.265625,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
32,0.010673761367797852,0.265625,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
33,0.009953737258911133,0.265625,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
34,0.009766340255737305,0.265625,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
35,0.009935140609741211,0.265625,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
36,0.009942293167114258,0.265625,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
37,0.01007699966430664,0.265625,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
38,0.012209892272949219,0.265625,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
39,0.010524988174438477,0.265625,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
40,0.010225534439086914,0.265625,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
41,0.009853124618530273,0.265625,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
42,0.010270357131958008,0.265625,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
43,0.009741067886352539,0.265625,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
44,0.011841058731079102,0.265625,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
45,0.010745763778686523,0.265625,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
46,0.009739875793457031,0.265625,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
47,0.01047205924987793,0.265625,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
48,0.010105371475219727,0.265625,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
49,0.009965896606445312,0.265625,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
50,0.009782075881958008,0.265625,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
51,0.009992122650146484,0.265625,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
52,0.009982824325561523,0.265625,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
53,0.010080337524414062,0.265625,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
54,0.010321855545043945,0.265625,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
55,0.009892702102661133,0.265625,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
56,0.010060548782348633,0.265625,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
57,0.00972294807434082,0.265625,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
58,0.010495901107788086,0.265625,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
59,0.009943962097167969,0.265625,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
60,0.00995016098022461,0.26953125,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
61,0.009807109832763672,0.26953125,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
62,0.009945154190063477,0.26953125,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
63,0.009844541549682617,0.26953125,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
64,0.009895086288452148,0.2734375,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
65,0.009966135025024414,0.2734375,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
66,0.010090827941894531,0.2734375,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
67,0.009830236434936523,0.2734375,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
68,0.01264500617980957,0.2734375,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
69,0.009942054748535156,0.2734375,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
70,0.010535955429077148,0.2734375,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
71,0.010850906372070312,0.2734375,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
72,0.010845184326171875,0.2734375,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
73,0.009751319885253906,0.2734375,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
74,0.00997018814086914,0.2734375,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
75,0.00996255874633789,0.2734375,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
76,0.009696483612060547,0.2734375,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
77,0.009896278381347656,0.2734375,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
78,0.009887933731079102,0.2734375,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
79,0.009849309921264648,0.2734375,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
80,0.010477304458618164,0.2734375,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
81,0.010223388671875,0.2734375,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
82,0.010452508926391602,0.2734375,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
83,0.009934186935424805,0.2734375,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
84,0.00982666015625,0.2734375,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
85,0.009715080261230469,0.2734375,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
86,0.010199785232543945,0.2734375,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
87,0.009791135787963867,0.2734375,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
88,0.010042190551757812,0.2734375,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
89,0.00976872444152832,0.2734375,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
90,0.009859323501586914,0.2734375,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
91,0.009689569473266602,0.2734375,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
92,0.010033130645751953,0.2734375,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
93,0.010434865951538086,0.2734375,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
94,0.011936187744140625,0.2734375,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
95,0.011577606201171875,0.2734375,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
96,0.010492324829101562,0.2734375,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
97,0.01053166389465332,0.2734375,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
98,0.010688304901123047,0.2734375,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
99,0.009864330291748047,0.2734375,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
100,0.010315418243408203,0.2734375,199.83841290361374,69.43886153644425,200.57342743631298,199.44012659675056,100.57162512279127,199.99974217544184,300.2835636124379,148.8904979913866,50.29731807909074,150.29163707364205
